/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/checkpointing.py:422: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  state_dict = torch.load(checkpoint_name, map_location='cpu')
/data/xunjian_yin/miniconda3/envs/apex1/lib/python3.10/site-packages/transformer_engine/pytorch/module/base.py:407: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  state = torch.load(state, map_location='cuda')
/data/xunjian_yin/miniconda3/envs/apex1/lib/python3.10/site-packages/torch/distributed/c10d_logger.py:79: FutureWarning: `torch.distributed._all_gather_base` is a private function and will be deprecated. Please use `torch.distributed.all_gather_into_tensor` instead.
  return func(*args, **kwargs)
(min, max) time across ranks (ms):
    load-checkpoint ................................: (74274.22, 74274.31)
(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (75324.88, 75677.02)
    train/valid/test-data-iterators-setup ..........: (117053.09, 120934.48)
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/core/tensor_parallel/layers.py:396: FutureWarning: `torch.distributed._reduce_scatter_base` is a private function and will be deprecated. Please use `torch.distributed.reduce_scatter_tensor` instead.
  handle = torch.distributed._reduce_scatter_base(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/core/distributed/grad_buffer.py:104: FutureWarning: `torch.distributed._reduce_scatter_base` is a private function and will be deprecated. Please use `torch.distributed.reduce_scatter_tensor` instead.
  self.communication_handle = torch.distributed._reduce_scatter_base(
/data/xunjian_yin/mycode/MAP-NEO/Megatron-LM-NEO/megatron/training.py:533: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /opt/conda/conda-bld/pytorch_1720538438429/work/torch/csrc/tensor/python_tensor.cpp:78.)
  key, torch.cuda.FloatTensor([0.0])) + loss_dict[key]
 iteration    34001/   51900 | consumed samples:     34817024 | elapsed time per iteration (ms): 47542.0 | learning rate: 7.135E-05 | global batch size:  1024 | lm loss: 1.809775E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    34002/   51900 | consumed samples:     34818048 | elapsed time per iteration (ms): 37615.8 | learning rate: 7.134E-05 | global batch size:  1024 | lm loss: 1.818066E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    34003/   51900 | consumed samples:     34819072 | elapsed time per iteration (ms): 37527.7 | learning rate: 7.134E-05 | global batch size:  1024 | lm loss: 1.802626E+00 | loss scale: 1.0 | grad norm: 0.084 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    34004/   51900 | consumed samples:     34820096 | elapsed time per iteration (ms): 37678.0 | learning rate: 7.133E-05 | global batch size:  1024 | lm loss: 1.836882E+00 | loss scale: 1.0 | grad norm: 0.073 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    34005/   51900 | consumed samples:     34821120 | elapsed time per iteration (ms): 37668.0 | learning rate: 7.133E-05 | global batch size:  1024 | lm loss: 1.829568E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    34006/   51900 | consumed samples:     34822144 | elapsed time per iteration (ms): 37735.4 | learning rate: 7.132E-05 | global batch size:  1024 | lm loss: 1.831574E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    34007/   51900 | consumed samples:     34823168 | elapsed time per iteration (ms): 37717.7 | learning rate: 7.132E-05 | global batch size:  1024 | lm loss: 1.821078E+00 | loss scale: 1.0 | grad norm: 0.079 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    34008/   51900 | consumed samples:     34824192 | elapsed time per iteration (ms): 37691.5 | learning rate: 7.131E-05 | global batch size:  1024 | lm loss: 1.837778E+00 | loss scale: 1.0 | grad norm: 0.071 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    34009/   51900 | consumed samples:     34825216 | elapsed time per iteration (ms): 37725.7 | learning rate: 7.131E-05 | global batch size:  1024 | lm loss: 1.837860E+00 | loss scale: 1.0 | grad norm: 0.082 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    34010/   51900 | consumed samples:     34826240 | elapsed time per iteration (ms): 37707.6 | learning rate: 7.130E-05 | global batch size:  1024 | lm loss: 1.811153E+00 | loss scale: 1.0 | grad norm: 0.081 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    34011/   51900 | consumed samples:     34827264 | elapsed time per iteration (ms): 37657.8 | learning rate: 7.130E-05 | global batch size:  1024 | lm loss: 1.830041E+00 | loss scale: 1.0 | grad norm: 0.074 | number of skipped iterations:   0 | number of nan iterations:   0 |
 iteration    34012/   51900 | consumed samples:     34828288 | elapsed time per iteration (ms): 37761.0 | learning rate: 7.129E-05 | global batch size:  1024 | lm loss: 1.825409E+00 | loss scale: 1.0 | grad norm: 0.078 | number of skipped iterations:   0 | number of nan iterations:   0 |
